-0.10439143	-0.008312631	0.046804994	0.08495844	-0.016488679	0.11175947	-0.051062226	0.0024941624	0.056011014	0.019328993	0.0074396622	0.03085107	0.04649566	-0.074120104	0.0098570045	0.0044008163
-0.2450964	-0.031686716	0.12693086	0.224306	-0.13391143	0.21601465	-0.06723914	0.095377795	0.11828132	0.13941152	-0.027308872	0.15295252	0.067929804	-0.05820815	0.021171005	-0.006199702
-0.2893114	-0.13167788	0.15965694	0.19885808	-0.20698415	0.27262914	-0.081993766	0.15201572	0.17178269	0.115851656	-0.09847246	0.27596352	0.06651151	-0.11874585	0.0026989114	-0.03361391
0.6510137	0.37913764	-0.5064196	-0.47228822	0.43281636	-0.44198635	0.45816466	-0.5363175	-0.55652493	-0.4218	0.41989318	-0.5179956	0.18153313	-0.3737809	-0.37869388	0.3208814
0.044136398	0.053583793	-0.048575103	-0.017701402	0.052712563	-0.015213466	0.077170946	-0.017094513	0.0056298487	0.00663505	0.029961307	-0.0340639	0.04086719	-0.08466115	-0.072798856	0.02971837
-0.03297247	-0.02499005	0.08568308	0.093353994	-0.10746864	0.1230838	-0.041238878	0.01697133	0.09861185	0.036817692	-0.077376835	0.05607648	-0.08661477	0.05463692	0.10088646	-0.019779555
0.59717983	0.39536572	-0.50085014	-0.53526974	0.44228658	-0.48947448	0.52183706	-0.4933509	-0.4836057	-0.4390223	0.47176757	-0.5543997	0.22133844	-0.33589637	-0.3719121	0.3219664
-0.0742434	-0.051105876	0.031171706	0.0627681	-0.07347928	0.14744619	-0.060460933	0.042653188	0.049886685	0.056232773	-0.016003007	0.10415135	-0.07636409	-0.0014306576	-0.014150549	-0.079017326
0.4666112	0.29745966	-0.41178727	-0.36752513	0.41370413	-0.36235744	0.39450485	-0.442022	-0.43553528	-0.31697384	0.32801116	-0.4641643	0.14263195	-0.27400678	-0.2792768	0.2982934
-0.07171337	-0.0014767863	-0.035918817	0.05678789	0.023428146	0.0073213954	0.033976622	0.03709141	0.0125513775	-0.030663894	-0.0015094997	0.03420457	0.0858713	-0.054239504	-0.038059466	0.052282467
0.5402899	0.3855927	-0.5032974	-0.49720314	0.5220376	-0.40489945	0.453312	-0.50914323	-0.49035415	-0.4740006	0.46290877	-0.5725889	0.27235496	-0.34131706	-0.3917518	0.36292836
-0.15085855	-0.069698706	0.0962228	0.14641395	-0.12543051	0.15017503	-0.09039168	0.09836438	0.07459706	0.06402503	-0.013047676	0.10407166	0.0007006533	0.025784329	0.0696547	-0.05530168
0.34251946	0.21299534	-0.30076948	-0.24584281	0.27498034	-0.26459032	0.24701877	-0.3264793	-0.2645032	-0.2864768	0.23571534	-0.31298962	0.08714786	-0.17891456	-0.26000786	0.14719138
-0.46006778	-0.2089395	0.31628564	0.36808065	-0.38268334	0.42922083	-0.3227946	0.37118313	0.43533927	0.27084994	-0.26165932	0.39350778	-0.18238643	0.047466498	0.17673416	-0.18952136
-0.028712466	-0.009077448	0.048789576	0.04902603	-0.04738839	0.048193682	-0.027868161	0.076479584	0.099259764	0.011907869	-0.047734708	0.023935964	0.00066119333	-0.031498376	-0.0036309357	0.0011146683
-0.018588621	0.056463044	-0.054981828	0.0158658	0.011254416	-0.026042435	0.0072795744	-0.0632254	0.025796577	-0.0066052508	0.042823743	0.042899814	-0.0027720628	-0.10277591	-0.061186105	-0.02156829
-0.0177764	-0.064978175	0.08036408	0.10166025	-0.13362008	0.061880372	-0.030264845	0.028420687	0.10045163	0.04824121	-0.026287425	0.10415653	-0.1387489	0.083525024	0.10083947	-0.11981285
0.10067965	0.029419707	-0.06593263	-0.098475054	0.010445865	-0.026361352	0.05011909	-0.11836248	-0.051318757	-0.06470677	0.01944805	-0.10999963	-0.08171318	0.043246176	0.034553006	0.032107808
-0.034848593	0.016448569	-0.009231501	0.08354745	-0.052168056	0.051900666	0.015862972	0.025776688	0.04522393	4.5185327e-05	0.057472296	0.090935424	0.14602791	-0.06993182	-0.043994784	0.0092776455
0.41594967	0.27439	-0.30904555	-0.3195409	0.26656473	-0.30272153	0.25252244	-0.3559661	-0.31585705	-0.2668489	0.23157717	-0.35170493	0.16737184	-0.2114845	-0.29242793	0.24704492
0.06148408	0.1389877	-0.14209858	-0.07725933	0.12968569	-0.0738615	0.1011947	-0.08096965	-0.16117924	-0.078331076	0.101425625	-0.11707669	0.14640516	-0.06876506	-0.12632018	0.07437559
-0.07588361	-0.02340559	0.054519612	0.10168461	-0.026772695	0.10960173	-0.0339781	0.045843646	0.011127944	0.056979418	-0.036132015	0.063905984	-0.047696996	-0.048961464	-0.0037718292	0.0005211447
-0.12871179	0.018442487	-0.008367217	0.039107714	-0.06260322	0.061621208	-0.06276522	0.04805899	0.089729264	0.08650081	-0.057165876	0.096069194	-0.028106004	-0.05270227	-0.02659328	-0.016132852
-0.08417622	0.003285218	0.017820293	0.094242744	-0.05137711	0.057442922	-0.073168635	0.018362915	0.07947758	0.053671904	-0.050135512	0.10732207	0.0865236	-0.09796299	-0.024028292	0.05121863
0.011840811	0.006333741	-0.0675872	-0.040389154	0.014214658	0.010163824	0.099600896	-0.082537495	-0.012344088	-0.034091264	0.05501673	-0.102030896	0.029984728	-0.040107466	-0.0904054	0.06123155
0.4869024	0.29939198	-0.46339285	-0.33970478	0.42966303	-0.3801563	0.3901081	-0.4126903	-0.42822784	-0.4329061	0.42529112	-0.45939562	0.19099304	-0.36789373	-0.34011313	0.30128637
0.09016176	0.1258131	-0.060047593	-0.041971307	0.09029081	-0.08758499	0.08994578	-0.0793067	-0.04365902	-0.16792619	0.093039066	-0.09915472	0.0752217	-0.14089765	-0.12996234	0.07857073
-0.099599846	-0.13444354	0.11872157	0.1406504	-0.13237675	0.12345517	-0.18862204	0.17428388	0.18970107	0.12167172	-0.16395678	0.09272488	-0.09758826	0.05315093	0.070403315	-0.10139227
-0.21728435	-0.25804132	0.18830284	0.26883844	-0.19224584	0.22875516	-0.2670301	0.24089356	0.22354293	0.2317038	-0.24413669	0.23238306	-0.21018279	0.20663106	0.26055124	-0.18122873
0.3773763	0.2020185	-0.28692725	-0.34520707	0.34444132	-0.2500654	0.34755346	-0.3140551	-0.36801344	-0.34138262	0.2993673	-0.34540054	0.20348299	-0.24724162	-0.28824607	0.21271564
0.5787142	0.42370042	-0.4856322	-0.49872768	0.4365347	-0.44538996	0.43427864	-0.46187615	-0.53936106	-0.42684013	0.44046667	-0.50124264	0.30717877	-0.33141088	-0.43758255	0.353203
0.08972331	0.034889698	-0.045506027	-0.055011768	0.094943	-0.07412794	0.10865436	-0.07746892	-0.114773706	-0.08638973	0.04693765	-0.12633401	-0.0413448	-0.028988047	-0.0064423387	0.068970494
0.39738116	0.30028185	-0.3465425	-0.38937575	0.4130584	-0.361518	0.37582904	-0.38887948	-0.4307622	-0.358736	0.38087076	-0.3946831	0.33754715	-0.36994442	-0.36155328	0.37410155
-0.051317014	-0.0742723	0.055435617	0.09518278	-0.057228617	0.06915611	-0.054246787	0.13620748	0.042466424	0.114596985	-0.040011674	0.071049966	0.020832647	0.055766463	0.075006954	-0.094585955
-0.15911901	-0.10669731	0.15835845	0.11082765	-0.16931331	0.114845164	-0.07926536	0.07298413	0.15436727	0.12619677	-0.09528283	0.19430698	0.006526205	-0.025291564	0.051199697	-0.06681949
0.05139525	0.05973637	-0.101952694	-0.070656486	0.08407354	-0.07558917	0.113022156	-0.09938093	-0.07653922	-0.0920106	0.08443069	-0.12075893	0.009327374	-0.06073394	-0.105984874	0.12044136
0.017926954	0.08865173	-0.07025787	-0.06751106	0.026425675	-0.03759465	0.08975441	-0.024928099	-0.034123167	-0.056174356	0.031953577	-0.010971473	0.0848412	-0.10591059	-0.12998927	0.05397761
-0.12387926	-0.034779985	0.11934094	0.09519971	-0.123027615	0.081617594	-0.10182313	0.03881355	0.07898824	0.05937157	-0.09423736	0.12011467	-0.022943968	-0.012048714	0.018179374	0.011216729
-0.28644198	-0.1915623	0.25105798	0.26838994	-0.3040848	0.32184175	-0.20607086	0.28186023	0.3021915	0.2914013	-0.2486501	0.25370628	-0.16212139	0.18100488	0.16618852	-0.1525649
0.013762286	-0.03804018	-0.012293809	-0.054503374	0.04744408	-0.01711969	-0.01663523	-0.040303975	-0.028005125	-0.053376757	0.04016506	-0.050257217	0.044414863	-0.015685353	0.0324582	0.051498506
0.055399016	0.05232167	-0.09234653	-0.0474385	0.06278677	-0.08413692	0.06773926	-0.09786432	-0.0149823055	-0.023008808	0.045537546	-0.08037312	0.16048744	-0.035024248	-0.11706901	0.0846846
-0.24624155	-0.19111054	0.15666693	0.23197965	-0.17364419	0.28273603	-0.1580624	0.2296472	0.17800105	0.20642498	-0.16018681	0.26020345	-0.15928073	0.097067066	0.12718852	-0.19114701
-0.2772515	-0.11998714	0.21180134	0.24491528	-0.14894888	0.16911308	-0.21500467	0.1497491	0.21962154	0.18439142	-0.18670645	0.23396233	-0.14724505	0.109247275	0.14167099	-0.13214089
-0.5759832	-0.38685247	0.48904452	0.54853064	-0.5300127	0.50931484	-0.5062757	0.52726054	0.5402215	0.44615182	-0.42645428	0.5240539	-0.3725611	0.2931133	0.42396796	-0.34167904
-0.015649363	0.032303296	0.011845889	0.006360675	-0.005983021	0.016639836	-0.039044872	-0.043665353	0.06387484	0.016111676	-0.017509306	-0.017371804	-0.0484338	-0.043311365	-0.04087458	0.04110492
0.3768283	0.25727484	-0.32512236	-0.28710318	0.25506225	-0.31874287	0.3313662	-0.3470061	-0.33906725	-0.29438904	0.25856104	-0.34864974	0.2334434	-0.16843213	-0.20391056	0.21656857
-0.043296114	-0.01781048	0.039521996	-0.033168063	-0.019152286	0.015277772	-0.043786246	0.0069463993	-0.017374597	0.009023841	-0.059564013	-0.031056253	-0.017322777	0.11810961	0.08706819	-0.020462353
-1.0465803	-0.7795743	0.9091514	0.93619984	-0.9598744	0.9825778	-0.89377326	0.88404214	1.0717615	0.93266267	-0.7544473	1.0004102	-0.95295733	0.5555802	0.76061237	-0.73806095
-0.20036745	-0.17292324	0.15992127	0.14177604	-0.16915025	0.14002228	-0.13214907	0.1135322	0.16215356	0.1577472	-0.10604112	0.13949415	-0.17775089	0.11183329	0.08798862	-0.11359456
0.74293184	0.63052756	-0.7481966	-0.66623205	0.7833013	-0.6844093	0.75472426	-0.8080264	-0.7643496	-0.7402737	0.63809323	-0.7824632	0.6275751	-0.5950577	-0.6414634	0.6384628
0.36181778	0.35591185	-0.33114868	-0.4134256	0.3356681	-0.3799804	0.34833965	-0.41137338	-0.37171695	-0.3665681	0.3747208	-0.3491851	0.27003035	-0.33480415	-0.30003056	0.3127905
-0.21838814	-0.1495059	0.18503334	0.22852127	-0.1559144	0.1884739	-0.14322153	0.2337279	0.16301104	0.21982877	-0.19719253	0.21151361	-0.11765387	0.17597781	0.14513735	-0.10893542
0.14535579	0.13867915	-0.09575482	-0.07600555	0.16685455	-0.1381047	0.11173293	-0.17190064	-0.13793908	-0.06026729	0.17370187	-0.14011075	0.09963419	-0.12406664	-0.17898372	0.1478063
0.03198925	0.013512647	-0.00970108	-0.042295046	0.05167808	-0.042444214	0.051322836	-0.033156846	0.014383117	-0.054179814	0.012102923	-0.009967331	-0.0082941055	-0.052210122	-0.020029811	0.053311154
